,id_buku,judul,pengarang,penerbit,tahun_terbit,fakultas_terkait,prodi_terkait,kategori,sinopsis,tags,bahasa,jenis_koleksi,jumlah_halaman,isbn,stok,content_soup,content_soup_clean
172,BK00173,Keamanan Informasi: Prinsip dan Praktik,"Bella Namaga, S.Gz",Andi Publisher,2009,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Jaringan & Keamanan Siber,"Buku ini menyajikan kajian komprehensif mengenai keamanan jaringan komputer, audit keamanan sistem, serta sistem enkripsi. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","keamanan siber, firewall, hacking etis, cyber security",Indonesia,Fisik,141,978-1-04-622656-2,7,"Keamanan Informasi: Prinsip dan Praktik Jaringan & Keamanan Siber Jaringan & Keamanan Siber Jaringan & Keamanan Siber Buku ini menyajikan kajian komprehensif mengenai keamanan jaringan komputer, audit keamanan sistem, serta sistem enkripsi. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Bella Namaga, S.Gz keamanan siber, firewall, hacking etis, cyber security keamanan siber, firewall, hacking etis, cyber security",aman informasi prinsip praktik jaring aman siber jaring aman siber jaring aman siber buku saji kaji komprehensif aman jaring komputer audit aman sistem sistem enkripsi rujuk kuliah teliti kait bella namaga gz aman siber firewall hacking etis cyber security aman siber firewall hacking etis cyber security
173,BK00174,Ethical Hacking: Prinsip dan Praktik,Keisha Waluyo,Nuha Medika,2013,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Jaringan & Keamanan Siber,"Buku ini menyajikan kajian komprehensif mengenai proteksi data digital, ancaman siber, serta audit keamanan sistem. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik.","enkripsi, jaringan komputer, kriptografi, protokol jaringan",Indonesia,Fisik,434,978-0-512-86823-7,3,"Ethical Hacking: Prinsip dan Praktik Jaringan & Keamanan Siber Jaringan & Keamanan Siber Jaringan & Keamanan Siber Buku ini menyajikan kajian komprehensif mengenai proteksi data digital, ancaman siber, serta audit keamanan sistem. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik. Keisha Waluyo enkripsi, jaringan komputer, kriptografi, protokol jaringan enkripsi, jaringan komputer, kriptografi, protokol jaringan",ethical hacking prinsip praktik jaring aman siber jaring aman siber jaring aman siber buku saji kaji komprehensif proteksi data digital ancam siber audit aman sistem susun bahasa mudah paham kalang akademik keisha waluyo enkripsi jaring komputer kriptografi protokol jaring enkripsi jaring komputer kriptografi protokol jaring
174,BK00175,Membangun Keamanan Informasi yang Aman,"Cut Usyi Damanik, S.Pd",UI Press,2017,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Jaringan & Keamanan Siber,"Buku ini dirancang sebagai panduan untuk memahami protokol komunikasi data, proteksi data digital, serta sistem enkripsi. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi.","keamanan siber, cyber security, kriptografi, enkripsi",Inggris,E-book,520,978-1-86337-524-5,9999,"Membangun Keamanan Informasi yang Aman Jaringan & Keamanan Siber Jaringan & Keamanan Siber Jaringan & Keamanan Siber Buku ini dirancang sebagai panduan untuk memahami protokol komunikasi data, proteksi data digital, serta sistem enkripsi. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi. Cut Usyi Damanik, S.Pd keamanan siber, cyber security, kriptografi, enkripsi keamanan siber, cyber security, kriptografi, enkripsi",bangun aman informasi aman jaring aman siber jaring aman siber jaring aman siber buku rancang pandu paham protokol komunikasi data proteksi data digital sistem enkripsi cocok referensi utama mahasiswa praktisi cut usyi damanik pd aman siber cyber security kriptografi enkripsi aman siber cyber security kriptografi enkripsi
175,BK00176,Pengantar Ethical Hacking,Waluyo Kusumo,UI Press,2021,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Jaringan & Keamanan Siber,"Buku ini membahas secara mendalam tentang proteksi data digital, keamanan jaringan komputer, serta ancaman siber. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","cyber security, jaringan komputer, enkripsi, firewall",Indonesia,Fisik,171,978-1-903311-90-5,3,"Pengantar Ethical Hacking Jaringan & Keamanan Siber Jaringan & Keamanan Siber Jaringan & Keamanan Siber Buku ini membahas secara mendalam tentang proteksi data digital, keamanan jaringan komputer, serta ancaman siber. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. Waluyo Kusumo cyber security, jaringan komputer, enkripsi, firewall cyber security, jaringan komputer, enkripsi, firewall",antar ethical hacking jaring aman siber jaring aman siber jaring aman siber buku bahas dalam proteksi data digital aman jaring komputer ancam siber rujuk kuliah teliti kait waluyo sumo cyber security jaring komputer enkripsi firewall cyber security jaring komputer enkripsi firewall
176,BK00177,Pengantar Ethical Hacking,Rahayu Wulandari,Graha Ilmu,2023,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Jaringan & Keamanan Siber,"Buku ini menyajikan kajian komprehensif mengenai protokol komunikasi data, ancaman siber, serta proteksi data digital. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan.","jaringan komputer, hacking etis, keamanan siber, firewall",Indonesia,E-book,134,978-0-06-738302-5,9999,"Pengantar Ethical Hacking Jaringan & Keamanan Siber Jaringan & Keamanan Siber Jaringan & Keamanan Siber Buku ini menyajikan kajian komprehensif mengenai protokol komunikasi data, ancaman siber, serta proteksi data digital. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan. Rahayu Wulandari jaringan komputer, hacking etis, keamanan siber, firewall jaringan komputer, hacking etis, keamanan siber, firewall",antar ethical hacking jaring aman siber jaring aman siber jaring aman siber buku saji kaji komprehensif protokol komunikasi data ancam siber proteksi data digital lengkap contoh studi lapang relevan rahayu wulandari jaring komputer hacking etis aman siber firewall jaring komputer hacking etis aman siber firewall
177,BK00178,Ethical Hacking di Era Digital Edisi Ke-2,T. Daruna Permata,Kencana Prenada,2024,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Jaringan & Keamanan Siber,"Buku ini membahas secara mendalam tentang protokol komunikasi data, keamanan jaringan komputer, serta sistem enkripsi. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan.","enkripsi, firewall, cyber security, keamanan siber",Indonesia,E-book,364,978-1-342-83644-1,9999,"Ethical Hacking di Era Digital Edisi Ke-2 Jaringan & Keamanan Siber Jaringan & Keamanan Siber Jaringan & Keamanan Siber Buku ini membahas secara mendalam tentang protokol komunikasi data, keamanan jaringan komputer, serta sistem enkripsi. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan. T. Daruna Permata enkripsi, firewall, cyber security, keamanan siber enkripsi, firewall, cyber security, keamanan siber",ethical hacking era digital edisi jaring aman siber jaring aman siber jaring aman siber buku bahas dalam protokol komunikasi data aman jaring komputer sistem enkripsi lengkap contoh studi lapang relevan daruna permata enkripsi firewall cyber security aman siber enkripsi firewall cyber security aman siber
178,BK00179,Pengantar Ethical Hacking Edisi Ke-2,Kalim Rahayu,Andi Publisher,2016,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Jaringan & Keamanan Siber,"Buku ini membahas secara mendalam tentang keamanan jaringan komputer, proteksi data digital, serta sistem enkripsi. Membantu pembaca membangun pemahaman konseptual maupun praktis.","cyber security, hacking etis, enkripsi, jaringan komputer",Indonesia,E-book,459,978-1-870568-56-2,9999,"Pengantar Ethical Hacking Edisi Ke-2 Jaringan & Keamanan Siber Jaringan & Keamanan Siber Jaringan & Keamanan Siber Buku ini membahas secara mendalam tentang keamanan jaringan komputer, proteksi data digital, serta sistem enkripsi. Membantu pembaca membangun pemahaman konseptual maupun praktis. Kalim Rahayu cyber security, hacking etis, enkripsi, jaringan komputer cyber security, hacking etis, enkripsi, jaringan komputer",antar ethical hacking edisi jaring aman siber jaring aman siber jaring aman siber buku bahas dalam aman jaring komputer proteksi data digital sistem enkripsi bantu baca bangun paham konseptual praktis kalim rahayu cyber security hacking etis enkripsi jaring komputer cyber security hacking etis enkripsi jaring komputer
179,BK00180,Jaringan Komputer di Era Digital,Eka Salahudin,Kencana Prenada,2016,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Jaringan & Keamanan Siber,"Buku ini dirancang sebagai panduan untuk memahami audit keamanan sistem, ancaman siber, serta proteksi data digital. Membantu pembaca membangun pemahaman konseptual maupun praktis.","cyber security, protokol jaringan, kriptografi, hacking etis",Indonesia,Fisik,277,978-0-87334-270-4,4,"Jaringan Komputer di Era Digital Jaringan & Keamanan Siber Jaringan & Keamanan Siber Jaringan & Keamanan Siber Buku ini dirancang sebagai panduan untuk memahami audit keamanan sistem, ancaman siber, serta proteksi data digital. Membantu pembaca membangun pemahaman konseptual maupun praktis. Eka Salahudin cyber security, protokol jaringan, kriptografi, hacking etis cyber security, protokol jaringan, kriptografi, hacking etis",jaring komputer era digital jaring aman siber jaring aman siber jaring aman siber buku rancang pandu paham audit aman sistem ancam siber proteksi data digital bantu baca bangun paham konseptual praktis eka salahudin cyber security protokol jaring kriptografi hacking etis cyber security protokol jaring kriptografi hacking etis
180,BK00181,Infrastruktur Jaringan: Prinsip dan Praktik Edisi Terbaru,dr. Hamzah Puspita,Andi Publisher,2015,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Jaringan & Keamanan Siber,"Buku ini memberikan pemahaman menyeluruh tentang sistem enkripsi, proteksi data digital, serta keamanan jaringan komputer. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan.","jaringan komputer, keamanan siber, firewall, cyber security",Indonesia,Fisik,283,978-1-343-51751-6,2,"Infrastruktur Jaringan: Prinsip dan Praktik Edisi Terbaru Jaringan & Keamanan Siber Jaringan & Keamanan Siber Jaringan & Keamanan Siber Buku ini memberikan pemahaman menyeluruh tentang sistem enkripsi, proteksi data digital, serta keamanan jaringan komputer. Dilengkapi dengan contoh kasus dan studi lapangan yang relevan. dr. Hamzah Puspita jaringan komputer, keamanan siber, firewall, cyber security jaringan komputer, keamanan siber, firewall, cyber security",infrastruktur jaring prinsip praktik edisi baru jaring aman siber jaring aman siber jaring aman siber buku paham sistem enkripsi proteksi data digital aman jaring komputer lengkap contoh studi lapang relevan dr hamzah puspita jaring komputer aman siber firewall cyber security jaring komputer aman siber firewall cyber security
181,BK00182,Pengantar Keamanan Informasi Edisi Ke-2,"H. Radit Nainggolan, Embuh Waluyo",Deepublish,2018,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Jaringan & Keamanan Siber,"Buku ini memberikan pemahaman menyeluruh tentang audit keamanan sistem, keamanan jaringan komputer, serta sistem enkripsi. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait.","keamanan siber, cyber security, hacking etis, jaringan komputer",Inggris,Fisik,313,978-0-398-37354-2,5,"Pengantar Keamanan Informasi Edisi Ke-2 Jaringan & Keamanan Siber Jaringan & Keamanan Siber Jaringan & Keamanan Siber Buku ini memberikan pemahaman menyeluruh tentang audit keamanan sistem, keamanan jaringan komputer, serta sistem enkripsi. Menjadi rujukan penting dalam perkuliahan dan penelitian terkait. H. Radit Nainggolan, Embuh Waluyo keamanan siber, cyber security, hacking etis, jaringan komputer keamanan siber, cyber security, hacking etis, jaringan komputer",antar aman informasi edisi jaring aman siber jaring aman siber jaring aman siber buku paham audit aman sistem aman jaring komputer sistem enkripsi rujuk kuliah teliti kait radit nainggolan embuh waluyo aman siber cyber security hacking etis jaring komputer aman siber cyber security hacking etis jaring komputer
182,BK00183,Dasar-Dasar Keamanan Informasi,Danuja Nainggolan,Andi Publisher,2008,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Jaringan & Keamanan Siber,"Buku ini mengulas berbagai aspek penting dari keamanan jaringan komputer, ancaman siber, serta audit keamanan sistem. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik.","kriptografi, keamanan siber, enkripsi, jaringan komputer",Indonesia,Fisik,312,978-1-393-63854-4,2,"Dasar-Dasar Keamanan Informasi Jaringan & Keamanan Siber Jaringan & Keamanan Siber Jaringan & Keamanan Siber Buku ini mengulas berbagai aspek penting dari keamanan jaringan komputer, ancaman siber, serta audit keamanan sistem. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik. Danuja Nainggolan kriptografi, keamanan siber, enkripsi, jaringan komputer kriptografi, keamanan siber, enkripsi, jaringan komputer",dasar dasar aman informasi jaring aman siber jaring aman siber jaring aman siber buku ulas aspek aman jaring komputer ancam siber audit aman sistem susun bahasa mudah paham kalang akademik danuja nainggolan kriptografi aman siber enkripsi jaring komputer kriptografi aman siber enkripsi jaring komputer
183,BK00184,Jaringan Komputer di Era Digital,Nadia Nasyidah,Graha Ilmu,2008,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Jaringan & Keamanan Siber,"Buku ini menyajikan kajian komprehensif mengenai audit keamanan sistem, proteksi data digital, serta protokol komunikasi data. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi.","enkripsi, protokol jaringan, jaringan komputer, kriptografi",Indonesia,Fisik,329,978-1-4587-7175-9,8,"Jaringan Komputer di Era Digital Jaringan & Keamanan Siber Jaringan & Keamanan Siber Jaringan & Keamanan Siber Buku ini menyajikan kajian komprehensif mengenai audit keamanan sistem, proteksi data digital, serta protokol komunikasi data. Cocok digunakan sebagai referensi utama bagi mahasiswa dan praktisi. Nadia Nasyidah enkripsi, protokol jaringan, jaringan komputer, kriptografi enkripsi, protokol jaringan, jaringan komputer, kriptografi",jaring komputer era digital jaring aman siber jaring aman siber jaring aman siber buku saji kaji komprehensif audit aman sistem proteksi data digital protokol komunikasi data cocok referensi utama mahasiswa praktisi nadia nasyidah enkripsi protokol jaring jaring komputer kriptografi enkripsi protokol jaring jaring komputer kriptografi
184,BK00185,Pengantar Kriptografi Edisi Revisi,Hairyanto Sihotang,Elex Media Komputindo,2020,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Jaringan & Keamanan Siber,"Buku ini mengulas berbagai aspek penting dari keamanan jaringan komputer, protokol komunikasi data, serta audit keamanan sistem. Membantu pembaca membangun pemahaman konseptual maupun praktis.","enkripsi, keamanan siber, jaringan komputer, cyber security",Indonesia,Fisik,225,978-0-932048-99-8,2,"Pengantar Kriptografi Edisi Revisi Jaringan & Keamanan Siber Jaringan & Keamanan Siber Jaringan & Keamanan Siber Buku ini mengulas berbagai aspek penting dari keamanan jaringan komputer, protokol komunikasi data, serta audit keamanan sistem. Membantu pembaca membangun pemahaman konseptual maupun praktis. Hairyanto Sihotang enkripsi, keamanan siber, jaringan komputer, cyber security enkripsi, keamanan siber, jaringan komputer, cyber security",antar kriptografi edisi revisi jaring aman siber jaring aman siber jaring aman siber buku ulas aspek aman jaring komputer protokol komunikasi data audit aman sistem bantu baca bangun paham konseptual praktis hairyanto sihotang enkripsi aman siber jaring komputer cyber security enkripsi aman siber jaring komputer cyber security
185,BK00186,Dasar-Dasar Keamanan Informasi,"Lidya Sihombing, S.E.I",UI Press,2017,"Fakultas Sains, Teknologi, & Kesehatan",Informatika,Jaringan & Keamanan Siber,"Buku ini menyajikan kajian komprehensif mengenai keamanan jaringan komputer, sistem enkripsi, serta protokol komunikasi data. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik.","hacking etis, kriptografi, enkripsi, cyber security",Indonesia,Fisik,142,978-1-369-37854-2,4,"Dasar-Dasar Keamanan Informasi Jaringan & Keamanan Siber Jaringan & Keamanan Siber Jaringan & Keamanan Siber Buku ini menyajikan kajian komprehensif mengenai keamanan jaringan komputer, sistem enkripsi, serta protokol komunikasi data. Disusun dengan bahasa yang mudah dipahami untuk kalangan akademik. Lidya Sihombing, S.E.I hacking etis, kriptografi, enkripsi, cyber security hacking etis, kriptografi, enkripsi, cyber security",dasar dasar aman informasi jaring aman siber jaring aman siber jaring aman siber buku saji kaji komprehensif aman jaring komputer sistem enkripsi protokol komunikasi data susun bahasa mudah paham kalang akademik lidya sihombing hacking etis kriptografi enkripsi cyber security hacking etis kriptografi enkripsi cyber security
